affinity_group,category,description,eula,icon_uri,image_family,is_premium,label,language,location,logical_size_in_gb,media_link,name,os,os_state,pricing_detail_link,privacy_uri,published_date,publisher_name,recommended_vm_size,show_in_gui,small_icon_uri
,Public,"DAILY BUILD 20150309 of Ubuntu Server 12.04.5.LTS DAILY (amd64) for Microsoft Azure. Daily builds are up-to-date builds of the regular release images for Ubuntu Server. While every effort is made to make sure that these are production quality, these images come with no warranty. In the event of a support issue, you may be asked to update to an official released build. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank]. ",http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 12.04 LTS DAILY,False,Ubuntu Server 12.04.5.LTS DAILY,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5_LTS-amd64-server-20150309-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-03-09T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,"DAILY BUILD 20150312.1 of Ubuntu Server 12.04.5.LTS DAILY (amd64) for Microsoft Azure. Daily builds are up-to-date builds of the regular release images for Ubuntu Server. While every effort is made to make sure that these are production quality, these images come with no warranty. In the event of a support issue, you may be asked to update to an official released build. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank]. ",http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 12.04 LTS DAILY,False,Ubuntu Server 12.04.5.LTS DAILY,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5_LTS-amd64-server-20150312.1-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-03-12T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150127) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150127-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-01-27T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150128) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150128-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-01-28T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150130) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150130-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-01-30T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150204) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150204-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-02-04T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150204.1) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150204.1-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-02-04T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150206.1) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150206.1-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-02-06T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150206.2) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150206.2-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-02-06T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150209) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150209-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-02-09T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,Ubuntu Server 14.04.1 LTS (amd64 20150209.1) for Microsoft Azure. Ubuntu Server is the world's most popular Linux for cloud environments. Updates and patches for Ubuntu 14.04.1 LTS will be available until 2019-04-17.  Ubuntu Server is the perfect platform for all workloads from web applications to NoSQL databases and Hadoop. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank].,http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS,False,Ubuntu Server 14.04.1 LTS,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_1-LTS-amd64-server-20150209.1-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-02-09T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,"DAILY BUILD 20150304.1 of Ubuntu Server 14.04.2.LTS DAILY (amd64) for Microsoft Azure. Daily builds are up-to-date builds of the regular release images for Ubuntu Server. While every effort is made to make sure that these are production quality, these images come with no warranty. In the event of a support issue, you may be asked to update to an official released build. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank]. ",http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS DAILY,False,Ubuntu Server 14.04.2.LTS DAILY,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_2_LTS-amd64-server-20150304.1-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-03-04T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,"DAILY BUILD 20150304.3 of Ubuntu Server 14.04.2.LTS DAILY (amd64) for Microsoft Azure. Daily builds are up-to-date builds of the regular release images for Ubuntu Server. While every effort is made to make sure that these are production quality, these images come with no warranty. In the event of a support issue, you may be asked to update to an official released build. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank]. ",http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS DAILY,False,Ubuntu Server 14.04.2.LTS DAILY,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_2_LTS-amd64-server-20150304.3-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-03-04T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,"DAILY BUILD 20150305 of Ubuntu Server 14.04.2.LTS DAILY (amd64) for Microsoft Azure. Daily builds are up-to-date builds of the regular release images for Ubuntu Server. While every effort is made to make sure that these are production quality, these images come with no warranty. In the event of a support issue, you may be asked to update to an official released build. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank]. ",http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS DAILY,False,Ubuntu Server 14.04.2.LTS DAILY,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_2_LTS-amd64-server-20150305-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-03-05T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,"DAILY BUILD 20150309 of Ubuntu Server 14.04.2.LTS DAILY (amd64) for Microsoft Azure. Daily builds are up-to-date builds of the regular release images for Ubuntu Server. While every effort is made to make sure that these are production quality, these images come with no warranty. In the event of a support issue, you may be asked to update to an official released build. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank]. ",http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS DAILY,False,Ubuntu Server 14.04.2.LTS DAILY,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_2_LTS-amd64-server-20150309-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-03-09T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
,Public,"DAILY BUILD 20150312 of Ubuntu Server 14.04.2.LTS DAILY (amd64) for Microsoft Azure. Daily builds are up-to-date builds of the regular release images for Ubuntu Server. While every effort is made to make sure that these are production quality, these images come with no warranty. In the event of a support issue, you may be asked to update to an official released build. For more information see [Ubuntu Cloud|http://www.ubuntu.com/cloud|_blank] and [using Juju to deploy your workloads|http://juju.ubuntu.com|_blank]. ",http://www.ubuntu.com/project/about-ubuntu/licensing;http://www.ubuntu.com/aboutus/privacypolicy,Ubuntu-cof-100.png,Ubuntu Server 14.04 LTS DAILY,False,Ubuntu Server 14.04.2.LTS DAILY,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_2_LTS-amd64-server-20150312-en-us-30GB,Linux,,,http://www.ubuntu.com/aboutus/privacypolicy,2015-03-12T00:00:00Z,Canonical,,False,Ubuntu-cof-45.png
